"","latitude","longitde","value_per_area","units_1"
"49963",50,-140,"       8820.000","mg/m2"
"49964",50,-140,"          null ","-----"
"49965",50,-140,"         38400.","mg/m2"
"49966",50,-140,"         32445.","mg/m2"
"49967",50,-140,"         25005.","mg/m2"
"49968",49.967,-139.1,"       630.0000","mg/m2"
"49969",50,-137.5,"         57000.","mg/m2"
"49970",50,-137.5,"         15495.","mg/m2"
"49971",49.867,-136.2,"         12285.","mg/m2"
"49972",50,-135,"         36225.","mg/m2"
"49973",49.867,-133.45,"         11655.","mg/m2"
"49974",50,-132.5,"         17550.","mg/m2"
"49975",50,-129.767,"       600.0000","mg/m2"
"49976",50,-130,"         11025.","mg/m2"
"49977",50,-130,"       1260.000","mg/m2"
"49978",50.5,-130.517,"         10710.","mg/m2"
"49979",51.15,-131.167,"       3720.000","mg/m2"
"49980",52,-132,"       378.0000","mg/m2"
"49981",52,-132,"       163.5000","mg/m2"
"49982",52.75,-133.083,"       9645.000","mg/m2"
"49983",52.75,-133.083,"          null ","-----"
"49984",53.233,-133.833,"         11340.","mg/m2"
"49985",53.233,-133.833,"          null ","-----"
"49986",54,-135,"       1695.000","mg/m2"
"49987",54,-135,"          null ","-----"
"49988",54,-135,"       4725.000","mg/m2"
"49989",54,-135,"       3270.000","mg/m2"
"49990",54.1,-135.733,"       750.0000","mg/m2"
"49991",54,-137.5,"       3900.000","mg/m2"
"49992",54,-137.5,"       1320.000","mg/m2"
"49993",53.567,-136.533,"       8055.000","mg/m2"
"49994",52.3,-135.317,"       5100.000","mg/m2"
"49995",51.517,-134.333,"         13170.","mg/m2"
"49996",51.033,-133.75,"       5730.000","mg/m2"
"49997",50,-132.5,"         71190.","mg/m2"
"49998",50,-132.5,"          null ","-----"
"49999",50,-132.5,"         55755.","mg/m2"
"50000",49.3,-131.633,"         38055.","mg/m2"
"50001",48.75,-130.9,"       7560.000","mg/m2"
"50002",48,-130,"       6180.000","mg/m2"
"50003",48,-130,"          null ","-----"
"50004",48,-130,"       1260.000","mg/m2"
"50005",53.983,-130.017,"       1635.000","mg/m2"
"50006",54.283,-131.517,"         10395.","mg/m2"
"50007",54.283,-132.167,"         25635.","mg/m2"
"50008",54.283,-133.083,"       8430.000","mg/m2"
"50009",54.2,-134.917,"       630.0000","mg/m2"
"50010",54.133,-136.333,"       3075.000","mg/m2"
"50011",54.067,-137.8,"         14925.","mg/m2"
"50012",54.033,-139.133,"       5730.000","mg/m2"
"50013",54,-140,"       6795.000","mg/m2"
"50014",54,-140,"       5730.000","mg/m2"
"50015",54,-140,"         10890.","mg/m2"
"50016",53.1,-139.933,"       630.0000","mg/m2"
"50017",52.283,-139.983,"       630.0000","mg/m2"
"50018",52,-140,"         22290.","mg/m2"
"50019",52,-140,"          null ","-----"
"50020",52,-140,"         16815.","mg/m2"
"50021",52,-140,"          null ","-----"
"50022",51.95,-138.667,"       3840.000","mg/m2"
"50023",52,-137.5,"       3525.000","mg/m2"
"50024",52,-137.5,"          null ","-----"
"50025",52,-137.5,"         16350.","mg/m2"
"50026",51.117,-136.567,"       4470.000","mg/m2"
"50027",50.467,-135.667,"       7305.000","mg/m2"
"50028",50,-135,"       7680.000","mg/m2"
"50029",50,-135,"       2385.000","mg/m2"
"50030",50,-135,"          null ","-----"
"50031",49.917,-134.483,"       5670.000","mg/m2"
"50032",49.717,-133.183,"         38865.","mg/m2"
"50033",49.55,-131.85,"       4920.000","mg/m2"
"50034",49.383,-130.567,"         19650.","mg/m2"
"50035",49.067,-129.2,"       8685.000","mg/m2"
"50036",48.95,-127.617,"       8625.000","mg/m2"
"50037",48.95,-127.617,"          null ","-----"
"50038",48.817,-126.667,"         18765.","mg/m2"
"50039",48.633,-125.533,"       6360.000","mg/m2"
"50040",54.233,-132.25,"         27090.","mg/m2"
"50041",54.133,-133.667,"         31305.","mg/m2"
"50042",54,-135,"          null ","-----"
"50043",54,-135,"         50400.","mg/m2"
"50044",54,-135,"         46110.","mg/m2"
"50045",52.6,-132,"         45045.","mg/m2"
"50046",51.833,-132,"          null ","-----"
"50047",51.85,-132,"         19590.","mg/m2"
"50048",51.85,-132,"         24885.","mg/m2"
"50049",51,-131,"         36150.","mg/m2"
"50050",50,-130,"         39690.","mg/m2"
"50051",50,-130,"         39615.","mg/m2"
"50052",48.067,-126.833,"          null ","-----"
"50053",48.067,-126.833,"          null ","-----"
"50054",48.067,-126.833,"          null ","-----"
"50055",48.067,-126.833,"          null ","-----"
"50056",48.067,-126.833,"          null ","-----"
"50057",48.067,-126.833,"          null ","-----"
"50058",48.067,-126.833,"          null ","-----"
"50059",48.067,-126.833,"       6615.000","mg/m2"
"50060",48.067,-126.833,"         20220.","mg/m2"
"50061",48.45,-124.65,"         57330.","mg/m2"
"50062",47.55,-128.7,"       3276.000","mg/m2"
"50063",47.2,-130.067,"         22170.","mg/m2"
"50064",45.833,-135.25,"          null ","-----"
"50065",43.833,-134.933,"          null ","-----"
"50066",43.833,-134.933,"       750.0000","mg/m2"
"50067",43.833,-134.933,"       8055.000","mg/m2"
"50068",43.033,-134.917,"         21609.","mg/m2"
"50069",41.9,-135,"          null ","-----"
"50070",41.9,-135,"       630.0000","mg/m2"
"50071",41.9,-135,"       630.0000","mg/m2"
"50072",41.933,-133.2,"       7560.000","mg/m2"
"50073",42,-130.5,"         15045.","mg/m2"
"50074",42,-130.5,"          null ","-----"
"50075",42.05,-128.967,"         16380.","mg/m2"
"50076",42.083,-127.583,"          null ","-----"
"50077",42.083,-127.583,"       7680.000","mg/m2"
"50078",42.083,-127.583,"         34020.","mg/m2"
"50079",43.783,-126.05,"         10395.","mg/m2"
"50080",44,-127.033,"          null ","-----"
"50081",44,-127.033,"         22680.","mg/m2"
"50082",44,-127.033,"         27720.","mg/m2"
"50083",45.167,-127.033,"         10710.","mg/m2"
"50084",46.133,-127.017,"          null ","-----"
"50085",46.133,-127.017,"         44100.","mg/m2"
"50086",46.133,-127.017,"         25320.","mg/m2"
"50087",47,-126.25,"         20160.","mg/m2"
"50088",47.633,-125.7,"         15120.","mg/m2"
"50089",56,-140.117,"          null ","-----"
"50090",56,-140.117,"         36855.","mg/m2"
"50091",56,-140.117,"         34080.","mg/m2"
"50092",56,-144.5,"          null ","-----"
"50093",56,-144.5,"         43470.","mg/m2"
"50094",56,-144.5,"         47250.","mg/m2"
"50095",54,-145,"          null ","-----"
"50096",54,-145,"         27090.","mg/m2"
"50097",54,-145,"         23430.","mg/m2"
"50098",54,-145,"          null ","-----"
"50099",52,-145,"          null ","-----"
"50100",52,-145,"         34650.","mg/m2"
"50101",52,-140.067,"          null ","-----"
"50102",52,-140.067,"         16695.","mg/m2"
"50103",52,-140.067,"         24570.","mg/m2"
"50104",54,-140,"          null ","-----"
"50105",54,-140,"         39810.","mg/m2"
"50106",54,-140,"         28980.","mg/m2"
"50107",52,-137.833,"          null ","-----"
"50108",52,-137.833,"         27720.","mg/m2"
"50109",52,-137.833,"         25200.","mg/m2"
"50110",52,-135,"          null ","-----"
"50111",52,-135,"         32130.","mg/m2"
"50112",52,-135,"       9450.000","mg/m2"
"50113",51.967,-133.6,"         11145.","mg/m2"
"50114",50.333,-129.667,"         10395.","mg/m2"
"50115",51.683,-131.15,"       1134.000","mg/m2"
"50116",52.942,-141.5,"         22110.","mg/m2"
"50117",52.317,-136.283,"       9450.000","mg/m2"
"50118",52.633,-138.767,"       9630.000","mg/m2"
"50119",53.967,-142.367,"         18195.","mg/m2"
"50120",53.367,-144.3,"         44730.","mg/m2"
"50121",54.617,-140.317,"       7050.000","mg/m2"
"50122",55.317,-138.05,"         10395.","mg/m2"
"50123",56,-136.483,"       7365.000","mg/m2"
"50124",57.183,-138.633,"         10515.","mg/m2"
"50125",58.483,-140.858,"       6300.000","mg/m2"
"50126",57.217,-142.217,"       6615.000","mg/m2"
"50127",55.667,-143.167,"       315.0000","mg/m2"
"50128",54.867,-144.867,"         19845.","mg/m2"
"50129",56.567,-144.933,"       157.5000","mg/m2"
"50130",57.8,-144.917,"       3585.000","mg/m2"
"50131",59.117,-145.033,"         19275.","mg/m2"
"50132",58.283,-147.283,"       6360.000","mg/m2"
"50133",56.933,-147.367,"       4410.000","mg/m2"
"50134",57.083,-149.8,"         27090.","mg/m2"
"50135",56.75,-150.817,"         10005.","mg/m2"
"50136",55.833,-149.883,"         23310.","mg/m2"
"50137",54.9,-148.9,"         24630.","mg/m2"
"50138",54,-147.95,"         13155.","mg/m2"
"50139",52.617,-148.65,"       4410.000","mg/m2"
"50140",51.35,-149.35,"         39810.","mg/m2"
"50141",50,-150,"         18900.","mg/m2"
"50142",48.883,-151.233,"         17760.","mg/m2"
"50143",47.792,-152.4,"         11085.","mg/m2"
"50144",46.7,-153.533,"         20715.","mg/m2"
"50145",45.6,-154.683,"         15045.","mg/m2"
"50146",44.5,-155.8,"         21675.","mg/m2"
"50147",43.4,-156.867,"       2760.000","mg/m2"
"50148",42.3,-157.967,"         41775.","mg/m2"
"50149",41.083,-159.075,"         15750.","mg/m2"
"50150",39.817,-160.15,"         13545.","mg/m2"
"50151",39.85,-161.883,"         29925.","mg/m2"
"50152",40,-164,"         42525.","mg/m2"
"50153",41.133,-165.033,"         35280.","mg/m2"
"50154",42.35,-166.133,"       5670.000","mg/m2"
"50155",43.45,-167.133,"         13860.","mg/m2"
"50156",44.6,-168.233,"         12090.","mg/m2"
"50157",45.75,-169.35,"         43155.","mg/m2"
"50158",46.9,-170.483,"         66900.","mg/m2"
"50159",48.05,-171.65,"         19020.","mg/m2"
"50160",49.15,-172.8,"       5040.000","mg/m2"
"50161",50.567,-174,"         19845.","mg/m2"
"50162",51.517,-175.317,"         35400.","mg/m2"
"50163",51.517,-173.867,"         14490.","mg/m2"
"50164",51.967,-169.667,"       1890.000","mg/m2"
"50165",52.45,-167.35,"         29925.","mg/m2"
"50166",52.983,-164.817,"         22680.","mg/m2"
"50167",53.417,-162.583,"       7560.000","mg/m2"
"50168",53.75,-160.25,"         22680.","mg/m2"
"50169",54.283,-157.917,"         15750.","mg/m2"
"50170",53.167,-156.767,"         45990.","mg/m2"
"50171",52.133,-156.083,"         14805.","mg/m2"
"50172",50.833,-154.267,"        280980.","mg/m2"
"50173",49.65,-153.333,"         17070.","mg/m2"
"50174",48.417,-152.183,"       4725.000","mg/m2"
"50175",47.083,-150.967,"         10395.","mg/m2"
"50176",45.933,-149.967,"       4725.000","mg/m2"
"50177",44.817,-148.933,"       1440.000","mg/m2"
"50178",43.683,-147.967,"       1695.000","mg/m2"
"50179",42.367,-146.8,"         38430.","mg/m2"
"50180",41.183,-145.95,"         13860.","mg/m2"
"50181",38.733,-142.717,"       6930.000","mg/m2"
"50182",39.917,-142.55,"       1575.000","mg/m2"
"50183",41.317,-142.35,"         19710.","mg/m2"
"50184",42.667,-142.133,"       4725.000","mg/m2"
"50185",51.517,-172,"       2580.000","mg/m2"
"50186",43.95,-141.933,"         12600.","mg/m2"
"50187",45.267,-141.433,"       5475.000","mg/m2"
"50188",46.533,-141.217,"         15240.","mg/m2"
"50189",47.833,-141.3,"         15360.","mg/m2"
"50190",47.933,-138.983,"         15045.","mg/m2"
"50191",48.05,-136.983,"         21285.","mg/m2"
"50192",48.167,-134.983,"         47250.","mg/m2"
"50193",48.083,-132.933,"         10710.","mg/m2"
"50194",48.217,-130.75,"         21420.","mg/m2"
"50195",48.267,-128.967,"       6300.000","mg/m2"
"50196",48.533,-176.1,"         22230.","mg/m2"
"50197",50.25,-129.667,"       2355.000","mg/m2"
"50198",51.583,-131.75,"       375.0000","mg/m2"
"50199",51.367,-133.8,"       1875.000","mg/m2"
"50200",51.133,-135.7,"       6915.000","mg/m2"
"50201",50.95,-137.9,"       930.0000","mg/m2"
"50202",50.717,-139.9,"       2625.000","mg/m2"
"50203",50.367,-142.2,"       1485.000","mg/m2"
"50204",50.033,-143.833,"       4770.000","mg/m2"
"50205",52.283,-146.183,"       7020.000","mg/m2"
"50206",54.433,-148.5,"       6570.000","mg/m2"
"50207",55.167,-150.933,"       4980.000","mg/m2"
"50208",55.5,-151.883,"         20445.","mg/m2"
"50209",57,-151.167,"       615.0000","mg/m2"
"50210",54.733,-153.933,"       3765.000","mg/m2"
"50211",53.8,-155.583,"       4470.000","mg/m2"
"50212",52.833,-156.867,"       4710.000","mg/m2"
"50213",52.967,-158.417,"       5025.000","mg/m2"
"50214",53.583,-160.283,"       3750.000","mg/m2"
"50215",53.7,-161.833,"         10380.","mg/m2"
"50216",52.917,-160.617,"       8715.000","mg/m2"
"50217",52.033,-159.433,"       7080.000","mg/m2"
"50218",50.633,-157.933,"       6300.000","mg/m2"
"50219",49.5,-156.867,"       3750.000","mg/m2"
"50220",48.333,-155.867,"       9555.000","mg/m2"
"50221",47.533,-155.183,"       1890.000","mg/m2"
"50222",45.667,-154.567,"       7230.000","mg/m2"
"50223",45.917,-153.417,"       3420.000","mg/m2"
"50224",47.05,-152.883,"       750.0000","mg/m2"
"50225",57.617,-149,"       1410.000","mg/m2"
"50226",58.117,-146.4,"       6285.000","mg/m2"
"50227",58.567,-143.883,"       4710.000","mg/m2"
"50228",55.583,-142.667,"       1590.000","mg/m2"
"50229",55.3,-140.533,"       645.0000","mg/m2"
"50230",56.717,-142.217,"       225.0000","mg/m2"
"50231",55,-138.5,"       180.0000","mg/m2"
"50232",54.767,-136.2,"       4395.000","mg/m2"
"50233",53.167,-135.167,"       744.0000","mg/m2"
"50234",54.333,-132.6,"       6225.000","mg/m2"
"50235",53.467,-133.533,"       1965.000","mg/m2"
"50236",54.483,-134.367,"       1575.000","mg/m2"
"50237",54.5,-133.5,"       531.0000","mg/m2"
"50238",54.573,-132.667,"       285.0000","mg/m2"
"50239",50.983,-137,"       585.0000","mg/m2"
"50240",47.3,-138.633,"       2190.000","mg/m2"
"50241",44.633,-139.867,"       2820.000","mg/m2"
"50242",43.417,-140.333,"       7215.000","mg/m2"
"50243",41.75,-140.617,"       1875.000","mg/m2"
"50244",43.05,-137.633,"       4485.000","mg/m2"
"50245",43.7,-136,"       2880.000","mg/m2"
"50246",45.967,-131.3,"       6420.000","mg/m2"
"50247",44.517,-134.4,"       3750.000","mg/m2"
"50248",46.65,-129.617,"       2835.000","mg/m2"
"50249",45.233,-132.9,"       4185.000","mg/m2"
"50250",47.433,-127.95,"       2580.000","mg/m2"
"50251",47.967,-126.2,"       9450.000","mg/m2"
"50252",47.7,-128.083,"       5040.000","mg/m2"
"50253",47.45,-129.992,"         24540.","mg/m2"
"50254",47.167,-132.042,"         16590.","mg/m2"
"50255",46.867,-133.867,"         26460.","mg/m2"
"50256",46.6,-135.767,"       7185.000","mg/m2"
"50257",46.35,-137.65,"         12600.","mg/m2"
"50258",46.05,-139.583,"       9690.000","mg/m2"
"50259",46.067,-141.517,"         19755.","mg/m2"
"50260",47.25,-142.167,"       1102.500","mg/m2"
"50261",54.85,-149.083,"         17010.","mg/m2"
"50262",56.05,-150.133,"       1575.000","mg/m2"
"50263",57,-152,"         14100.","mg/m2"
"50264",57.233,-151.283,"         42300.","mg/m2"
"50265",56.2,-152.533,"       9105.000","mg/m2"
"50266",54.167,-154.7,"         22680.","mg/m2"
"50267",53.467,-157.8,"         12915.","mg/m2"
"50268",50.967,-156.783,"       4410.000","mg/m2"
"50269",49.55,-156.25,"       7635.000","mg/m2"
"50270",48.317,-155.583,"       4638.000","mg/m2"
"50271",47.25,-155.167,"       7875.000","mg/m2"
"50272",46.1,-154.95,"       9525.000","mg/m2"
"50273",45.367,-153.917,"         11340.","mg/m2"
"50274",46.633,-153.5,"       6585.000","mg/m2"
"50275",47.967,-153,"       8820.000","mg/m2"
"50276",49.25,-152.417,"       9765.000","mg/m2"
"50277",50.467,-152.133,"       1035.000","mg/m2"
"50278",53.283,-151.033,"         17325.","mg/m2"
"50279",54.367,-151.133,"       3780.000","mg/m2"
"50280",55.683,-151.217,"       6585.000","mg/m2"
"50281",58.333,-149,"       7035.000","mg/m2"
"50282",58.65,-147.033,"         17325.","mg/m2"
"50283",59,-145,"         17655.","mg/m2"
"50284",59.333,-142.667,"       6810.000","mg/m2"
"50285",59.617,-140.8,"         16080.","mg/m2"
"50286",58.717,-140.4,"         15495.","mg/m2"
"50287",57.667,-141.65,"       7935.000","mg/m2"
"50288",56.617,-141.983,"       5100.000","mg/m2"
"50289",55.717,-142.35,"       2250.000","mg/m2"
"50290",54.733,-142.717,"       2430.000","mg/m2"
"50291",53.733,-143.15,"       1560.000","mg/m2"
"50292",52.733,-143.15,"       4095.000","mg/m2"
"50293",53.05,-141.167,"       1260.000","mg/m2"
"50294",53.333,-139.4,"       5490.000","mg/m2"
"50295",53.633,-137.583,"       7245.000","mg/m2"
"50296",53.967,-135.467,"       3450.000","mg/m2"
"50297",54.167,-134.333,"       5355.000","mg/m2"
"50298",54.317,-133.583,"       5355.000","mg/m2"
"50299",53,-133,"       3750.000","mg/m2"
"50300",51,-133.367,"       2925.000","mg/m2"
"50301",48.967,-133.667,"       6900.000","mg/m2"
"50302",47.05,-134,"       5700.000","mg/m2"
"50303",45,-134.317,"         11700.","mg/m2"
"50304",43.1,-134.617,"       5100.000","mg/m2"
"50305",43.767,-132.383,"       7080.000","mg/m2"
"50306",44.55,-129.55,"       8850.000","mg/m2"
"50307",45.25,-126.833,"       7575.000","mg/m2"
"50308",46.317,-125,"         41100.","mg/m2"
"50309",47.417,-124.783,"       2640.000","mg/m2"
"50310",47.442,-125.167,"       9930.000","mg/m2"
"50311",47.467,-125.5,"         15870.","mg/m2"
"50312",47.683,-129.15,"        30.0000","mg/m2"
"50313",47.583,-127.35,"       7875.000","mg/m2"
"50314",47.817,-131.083,"       6240.000","mg/m2"
"50315",47.933,-132.933,"       7605.000","mg/m2"
"50316",48.05,-134.733,"         16350.","mg/m2"
"50317",48.533,-133.433,"       5100.000","mg/m2"
"50318",48.95,-132.217,"       5295.000","mg/m2"
"50319",49.5,-130.967,"        60.0000","mg/m2"
"50320",49.8,-129.5,"       5325.000","mg/m2"
"50321",50.3,-128.583,"       6555.000","mg/m2"
"50322",50.408,-128.308,"         17130.","mg/m2"
"50323",50.702,-128.917,"       9885.000","mg/m2"
"50324",50.833,-129.333,"       4500.000","mg/m2"
"50325",50.217,-128.767,"         10755.","mg/m2"
"50326",51.267,-129.55,"       6810.000","mg/m2"
"50327",51,-128.167,"       2670.000","mg/m2"
"50328",51,-128.917,"         10680.","mg/m2"
"50329",51.533,-130.183,"        60.0000","mg/m2"
"50330",51.842,-130.8,"        60.0000","mg/m2"
"50331",51.933,-131.083,"        45.0000","mg/m2"
"50332",51.933,-131.217,"        15.0000","mg/m2"
